item_id,group_id,item_type,course_code,min_credits,department_prefix,min_cgpa,program_name,year_standing,notes
72586005,72586,COURSE,MGFC10H3,,,,,,
72586006,72586,COURSE,MGIC01H3,,,,,,
17673000,17673,COURSE,MGMA01H3,,,,,,
17673001,17673,COURSE,MGIA01H3,,,,,,
17673002,17673,COURSE,MGTA38H3,,,,,,
17673003,17673,COURSE,MGTA35H3,,,,,,
17673004,17673,COURSE,MGTA36H3,,,,,,
95874000,95874,COURSE,MGMA01H3,,,,,,
95874001,95874,COURSE,MGIA01H3,,,,,,
75580000,75580,COURSE,MGMA01H3,,,,,,
75580001,75580,COURSE,MGTB04H3,,,,,,
75580002,75580,COURSE,MGIA01H3,,,,,,
75580003,75580,COURSE,MGTB07H3,,,,,,
21497000,21497,COURSE,MGMA01H3,,,,,,
21497001,21497,COURSE,MGIA01H3,,,,,,
68827000,68827,COURSE,MGMA01H3,,,,,,
68827001,68827,COURSE,MGIA01H3,,,,,,
68557000,68557,COURSE,MGMA01H3,,,,,,
68557001,68557,COURSE,MGIA01H3,,,,,,
68557002,68557,COURSE,MGEB02H3,,,,,,
68773000,68773,COURSE,MGMA01H3,,,,,,
68773001,68773,COURSE,MGIA01H3,,,,,,
72615000,72615,COURSE,MGMA01H3,,,,,,
72615001,72615,COURSE,MGIA01H3,,,,,,
72615002,72615,COURSE,MGMB01H3,,,,,,
72615003,72615,COURSE,MGIB01H3,,,,,,
44083000,44083,COURSE,MGMA01H3,,,,,,
44083001,44083,COURSE,MGIA01H3,,,,,,
44083002,44083,COURSE,MGEB11H3,,,,,,
44083003,44083,COURSE,MGEB12H3,,,,,,
86331000,86331,COURSE,MGMA01H3,,,,,,
86331001,86331,COURSE,MGIA01H3,,,,,,
96318000,96318,COURSE,MGMA01H3,,,,,,
96318001,96318,COURSE,MGIA01H3,,,,,,
96318002,96318,COURSE,MGMB01H3,,,,,,
62122000,62122,COURSE,MGMA01H3,,,,,,
62122001,62122,COURSE,MGIA01H3,,,,,,
62122002,62122,COURSE,MGMB01H3,,,,,,
94052000,94052,COURSE,MGMA01H3,,,,,,
94052001,94052,COURSE,MGIA01H3,,,,,,
94052002,94052,COURSE,MGMB01H3,,,,,,
94052003,94052,COURSE,MGIB01H3,,,,,,
95132000,95132,COURSE,MGMA01H3,,,,,,
95132001,95132,COURSE,MGIA01H3,,,,,,
95132002,95132,COURSE,MGMB01H3,,,,,,
95132003,95132,COURSE,MGIB01H3,,,,,,
42810000,42810,COURSE,MGMA01H3,,,,,,
42810001,42810,COURSE,MGIA01H3,,,,,,
42810002,42810,COURSE,MGMB01H3,,,,,,
42810003,42810,COURSE,MGIB01H3,,,,,,
80653000,80653,COURSE,MGEB02H3,,,,,,
80653001,80653,COURSE,MGEB12H3,,,,,,
80653002,80653,COURSE,MGTA38H3,,,,,,
80653003,80653,COURSE,MGTA36H3,,,,,,
80653004,80653,COURSE,MGTA35H3,,,,,,
64456000,64456,COURSE,MGEB12H3,,,,,,
81046000,81046,COURSE,MGOC10H3,,,,,,
47210000,47210,COURSE,MGOC10H3,,,,,,
95818000,95818,COURSE,MGEB02H3,,,,,,
95818001,95818,COURSE,MGEB12H3,,,,,,
28523000,28523,COURSE,MGOC10H3,,,,,,
55453000,55453,COURSE,MGOC10H3,,,,,,
55453001,55453,COURSE,MGOC15H3,,,,,,
50817000,50817,COURSE,MGOC10H3,,,,,,
66152000,66152,COURSE,MGOC20H3,,,,,,
62996000,62996,COURSE,MGOC10H3,,,,,,
13354000,13354,COURSE,MGEA02H3,,,,,,
13354001,13354,COURSE,MATA34H3,,,,,,
13354002,13354,COURSE,MATA29H3,,,,,,
13354003,13354,COURSE,MATA30H3,,,,,,
13354004,13354,COURSE,MATA31H3,,,,,,
13354005,13354,COURSE,MATA32H3,,,,,,
13354006,13354,COURSE,MATA33H3,,,,,,
13354007,13354,COURSE,MATA35H3,,,,,,
13354008,13354,COURSE,MATA36H3,,,,,,
13354009,13354,COURSE,MATA37H3,,,,,,
13354010,13354,MIN_CREDITS_TOTAL,,4.0,,,,,
96989000,96989,COURSE,MGAB01H3,,,,,,
96989001,96989,COURSE,MGHB02H3,,,,,,
96989002,96989,COURSE,MGIB02H3,,,,,,
84624000,84624,COURSE,MGHB02H3,,,,,,
84624001,84624,COURSE,MGEB02H3,,,,,,
84624002,84624,COURSE,MGEB06H3,,,,,,
16879000,16879,COURSE,MGHB02H3,,,,,,
16879001,16879,COURSE,POLB56H3,,,,,,
16879002,16879,COURSE,POLB57H3,,,,,,
16879003,16879,COURSE,POLB50Y3,,,,,,
55551000,55551,COURSE,POLB56H3,,,,,,
55551001,55551,COURSE,POLB57H3,,,,,,
55551002,55551,COURSE,POLB50Y3,,,,,,
55551003,55551,MIN_CREDITS_TOTAL,,4.0,,,,,
34890000,34890,COURSE,MGAB03H3,,,,,,
34890001,34890,COURSE,MGFB10H3,,,,,,
34890002,34890,COURSE,MGHB02H3,,,,,,
65538000,65538,COURSE,MGMA01H3,,,,,,
65538001,65538,COURSE,MGAB02H3,,,,,,
99427000,99427,COURSE,MGEB11H3,,,,,,
99427001,99427,COURSE,MGEB12H3,,,,,,
99427002,99427,MIN_CREDITS_TOTAL,,10.0,,,,,
19122000,19122,COURSE,MGHB02H3,,,,,,
19122001,19122,COURSE,ENGD94H3,,,,,,
19122002,19122,MIN_CREDITS_TOTAL,,2.0,,,,,
8325000,8325,COURSE,MGTA38H3,,,,,,
8325001,8325,COURSE,MGTA35H3,,,,,,
8325002,8325,COURSE,MGTA36H3,,,,,,
21936000,21936,COURSE,MGAB03H3,,,,,,
21936001,21936,COURSE,MGHB02H3,,,,,,
58420000,58420,COURSE,MGFB10H3,,,,,,
58420001,58420,COURSE,MGEC40H3,,,,,,
22812000,22812,COURSE,MGAB01H3,,,,,,
22812001,22812,COURSE,MGAB02H3,,,,,,
22812002,22812,COURSE,MGTA38H3,,,,,,
22812003,22812,COURSE,MGTA35H3,,,,,,
22812004,22812,COURSE,MGTA36H3,,,,,,
22812005,22812,MIN_CREDITS_DEPT,,10.0,LEA,,,,
64104000,64104,COURSE,MGSB22H3,,,,,,
64104001,64104,COURSE,MGSC01H3,,,,,,
64104002,64104,COURSE,MGSC20H3,,,,,,
64104003,64104,MIN_CREDITS_TOTAL,,10.0,,,,,
57787000,57787,COURSE,MGHB02H3,,,,,,
48564000,48564,COURSE,MGSB01H3,,,,,,
80574000,80574,COURSE,MGSC01H3,,,,,,
80574001,80574,COURSE,MGSC03H3,,,,,,
80574002,80574,COURSE,MGSC05H3,,,,,,
80574003,80574,MIN_CREDITS_DEPT,,11.0,LEA,,,,
60548000,60548,COURSE,MGSC01H3,,,,,,
60548001,60548,COURSE,MGIC01H3,,,,,,
24714000,24714,COURSE,MGMA01H3,,,,,,
24714001,24714,COURSE,MGAB01H3,,,,,,
24714002,24714,COURSE,MGAB02H3,,,,,,
45979000,45979,COURSE,MGSC30H3,,,,,,
45979001,45979,MIN_CREDITS_TOTAL,,9.5,,,,,
87656000,87656,COURSE,MGSC30H3,,,,,,
89091000,89091,MIN_CREDITS_TOTAL,,10.0,,,,,
56831000,56831,COURSE,MGAB02H3,,,,,,
56831001,56831,COURSE,MGEB02H3,,,,,,
56831002,56831,COURSE,MGEB11H3,,,,,,
56831003,56831,COURSE,MGSB01H3,,,,,,
56831004,56831,COURSE,MGSC01H3,,,,,,
56831005,56831,COURSE,MGIC01H3,,,,,,
16082000,16082,COURSE,MGSC01H3,,,,,,
16082001,16082,COURSE,MGIC01H3,,,,,,
16082002,16082,MIN_CREDITS_TOTAL,,10.0,,,,,
24923000,24923,COURSE,MGTA01H3,,,,,,
3077000,3077,COURSE,MGEB12H3,,,,,,
91423000,91423,COURSE,MUZA60H3,,,,,,
91423001,91423,COURSE,VPMA73H3,,,,,,
91308000,91308,COURSE,MUZA62H3,,,,,,
91308001,91308,COURSE,VPMA70H3,,,,,,
38090000,38090,COURSE,MUZA64H3,,,,,,
38090001,38090,COURSE,VPMA66H3,,,,,,
11596000,11596,COURSE,MUZA80H3,,,,,,
11596001,11596,COURSE,VPMA95H3,,,,,,
75359000,75359,COURSE,MUZA80H3,,,,,,
75359001,75359,COURSE,VPMA95H3,,,,,,
75359002,75359,COURSE,MUZA80H3,,,,,,
18478000,18478,COURSE,MUZB20H3,,,,,,
18478001,18478,COURSE,VPMB82H3,,,,,,
74871000,74871,COURSE,MUZA80H3,,,,,,
74871001,74871,COURSE,VPMA95H3,,,,,,
6072000,6072,COURSE,MUZA61H3,,,,,,
6072001,6072,COURSE,VPMA74H3,,,,,,
38385000,38385,COURSE,MUZB60H3,,,,,,
38385001,38385,COURSE,VPMB73H3,,,,,,
23627000,23627,COURSE,MUZA63H3,,,,,,
23627001,23627,COURSE,VPMA71H3,,,,,,
11529000,11529,COURSE,MUZB62H3,,,,,,
11529001,11529,COURSE,VPMB70H3,,,,,,
37247000,37247,COURSE,MUZA65H3,,,,,,
37247001,37247,COURSE,VPMA67H3,,,,,,
56592000,56592,COURSE,MUZB64H3,,,,,,
56592001,56592,COURSE,VPMB66H3,,,,,,
10161000,10161,COURSE,MUZA67H3,,,,,,
10161001,10161,COURSE,VPMA69H3,,,,,,
66290000,66290,COURSE,MUZB66H3,,,,,,
66290001,66290,COURSE,VPMB68H3,,,,,,
9688000,9688,COURSE,MUZA80H3,,,,,,
9688001,9688,COURSE,VPMA95H3,,,,,,
9688002,9688,COURSE,MUZA80H3,,,,,,
62585000,62585,COURSE,MUZB80H3,,,,,,
62585001,62585,COURSE,VPMB88H3,,,,,,
99878000,99878,COURSE,MUZB01H3,,,,,,
99878001,99878,COURSE,VPMB01H3,,,,,,
89692000,89692,COURSE,MUZA02H3,,,,,,
89692001,89692,MIN_CREDITS_TOTAL,,7.0,,,,,
82370000,82370,MIN_CREDITS_TOTAL,,2.0,,,,,
51792000,51792,COURSE,MUZB80H3,,,,,,
51792001,51792,COURSE,VPMB88H3,,,,,,
51792002,51792,MIN_CREDITS_TOTAL,,0.5,,,,,
49812000,49812,COURSE,MUZB20H3,,,,,,
49812001,49812,COURSE,VPMB82H3,,,,,,
49812002,49812,MIN_CREDITS_TOTAL,,1.0,,,,,
51070000,51070,COURSE,MUZB20H3,,,,,,
51070001,51070,COURSE,VPMB82H3,,,,,,
51070002,51070,MIN_CREDITS_TOTAL,,1.0,,,,,
92926000,92926,COURSE,MUZB81H3,,,,,,
92926001,92926,COURSE,VPMB90H3,,,,,,
92926002,92926,MIN_CREDITS_TOTAL,,1.0,,,,,
49094000,49094,COURSE,MUZB40H3,,,,,,
49094001,49094,COURSE,VPMB91H3,,,,,,
49094002,49094,COURSE,MUZB80H3,,,,,,
49094003,49094,COURSE,VPMB88H3,,,,,,
22813000,22813,COURSE,MUZB40H3,,,,,,
22813001,22813,COURSE,VPMB91H3,,,,,,
22813002,22813,COURSE,MUZB80H3,,,,,,
22813003,22813,COURSE,VPMB88H3,,,,,,
1266000,1266,MIN_CREDITS_TOTAL,,2.0,,,,,
20673000,20673,COURSE,MUZB61H3,,,,,,
20673001,20673,COURSE,VPMB74H3,,,,,,
92127000,92127,COURSE,MUZC60H3,,,,,,
92127001,92127,COURSE,VPMC73H3,,,,,,
75331000,75331,COURSE,MUZB63H3,,,,,,
75331001,75331,COURSE,VPMB71H3,,,,,,
60242000,60242,COURSE,MUZC62H3,,,,,,
60242001,60242,COURSE,VPMC70H3,,,,,,
76560000,76560,COURSE,MUZB65H3,,,,,,
76560001,76560,COURSE,VPMB67H3,,,,,,
46584000,46584,COURSE,MUZC64H3,,,,,,
46584001,46584,COURSE,VPMC66H3,,,,,,
66312000,66312,COURSE,MUZB01H3,,,,,,
66312001,66312,COURSE,MUZB20H3,,,,,,
66312002,66312,COURSE,MUZB80H3,,,,,,
66312003,66312,MIN_CREDITS_TOTAL,,1.0,,,,,
50253000,50253,COURSE,MUZB01H3,,,,,,
50253001,50253,COURSE,MUZB20H3,,,,,,
50253002,50253,COURSE,MUZB80H3,,,,,,
50253003,50253,MIN_CREDITS_TOTAL,,1.0,,,,,
78826000,78826,COURSE,MUZC01H3,,,,,,
78826001,78826,COURSE,VPMC01H3,,,,,,
31453000,31453,MIN_CREDITS_TOTAL,,1.5,,,,,
6176000,6176,COURSE,MUZC40H3,,,,,,
6176001,6176,COURSE,VPMC90H3,,,,,,
46726000,46726,COURSE,MDSA01H3,,,,,,
46726001,46726,COURSE,MDSA02H3,,,,,,
46726002,46726,MIN_CREDITS_TOTAL,,5.0,,,,,
21145000,21145,COURSE,NMEA02H3,,,,,,
21145001,21145,COURSE,NMEA03H3,,,,,,
21145002,21145,COURSE,NMEA04H3,,,,,,
39260000,39260,COURSE,MDSA01H3,,,,,,
39260001,39260,COURSE,MDSA02H3,,,,,,
39260002,39260,MIN_CREDITS_TOTAL,,5.0,,,,,
6614000,6614,COURSE,NMEA01H3,,,,,,
6614001,6614,COURSE,NMEA03H3,,,,,,
6614002,6614,COURSE,NMEA04H3,,,,,,
39258000,39258,COURSE,MDSA01H3,,,,,,
39258001,39258,COURSE,MDSA02H3,,,,,,
39258002,39258,MIN_CREDITS_TOTAL,,5.0,,,,,
14126000,14126,COURSE,MDSA01H3,,,,,,
14126001,14126,COURSE,MDSA02H3,,,,,,
14126002,14126,MIN_CREDITS_TOTAL,,5.0,,,,,
94053000,94053,COURSE,NMEA01H3,,,,,,
94053001,94053,COURSE,NMEA02H3,,,,,,
94053002,94053,COURSE,NMEA03H3,,,,,,
50212000,50212,COURSE,NMEA01H3,,,,,,
50212001,50212,COURSE,NMEA02H3,,,,,,
50212002,50212,COURSE,NMEA03H3,,,,,,
50212003,50212,COURSE,NMEA04H3,,,,,,
56458000,56458,COURSE,NMEA01H3,,,,,,
56458001,56458,COURSE,NMEA02H3,,,,,,
56458002,56458,COURSE,NMEA03H3,,,,,,
56458003,56458,COURSE,NMEA04H3,,,,,,
21707000,21707,COURSE,NMEB05H3,,,,,,
21707001,21707,COURSE,NMEB08H3,,,,,,
21707002,21707,COURSE,NMEB09H3,,,,,,
21707003,21707,COURSE,NMEB10H3,,,,,,
25492000,25492,COURSE,NMEA01H3,,,,,,
25492001,25492,COURSE,NMEA02H3,,,,,,
25492002,25492,COURSE,NMEA03H3,,,,,,
25492003,25492,COURSE,NMEA04H3,,,,,,
88466000,88466,COURSE,NMEA01H3,,,,,,
88466001,88466,COURSE,NMEA02H3,,,,,,
88466002,88466,COURSE,NMEA03H3,,,,,,
88466003,88466,COURSE,NMEA04H3,,,,,,
57980000,57980,COURSE,NMEB05H3,,,,,,
57980001,57980,COURSE,NMEB06H3,,,,,,
57980002,57980,COURSE,NMEB08H3,,,,,,
57980003,57980,COURSE,NMEB10H3,,,,,,
3595000,3595,COURSE,NMEA01H3,,,,,,
3595001,3595,COURSE,NMEA02H3,,,,,,
3595002,3595,COURSE,NMEA03H3,,,,,,
3595003,3595,COURSE,NMEA04H3,,,,,,
43246000,43246,COURSE,NMEB05H3,,,,,,
43246001,43246,COURSE,NMEB06H3,,,,,,
43246002,43246,COURSE,NMEB08H3,,,,,,
43246003,43246,COURSE,NMEB09H3,,,,,,
45646000,45646,MIN_CREDITS_TOTAL,,4.5,,,,,
10299000,10299,MIN_CREDITS_TOTAL,,15.0,,,,,
10299001,10299,MIN_CREDITS_TOTAL,,4.5,,,,,
98061000,98061,COURSE,BIOA01H3,,,,,,
98061001,98061,COURSE,BIOA02H3,,,,,,
98061002,98061,COURSE,CHMA10H3,,,,,,
98061003,98061,COURSE,CHMA11H3,,,,,,
98061004,98061,COURSE,CHMA12H3,,,,,,
98061005,98061,COURSE,PSYA01H3,,,,,,
98061006,98061,COURSE,PSYA02H3,,,,,,
99760000,99760,COURSE,BIOA01H3,,,,,,
99760001,99760,COURSE,BIOA02H3,,,,,,
99760002,99760,COURSE,CHMA10H3,,,,,,
99760003,99760,COURSE,CHMA11H3,,,,,,
99760004,99760,COURSE,CHMA12H3,,,,,,
99760005,99760,COURSE,PSYA01H3,,,,,,
99760006,99760,COURSE,PSYA02H3,,,,,,
56233000,56233,COURSE,NROB60H3,,,,,,
64416000,64416,COURSE,BIOB11H3,,,,,,
64416001,64416,COURSE,NROB60H3,,,,,,
64416002,64416,COURSE,NROB61H3,,,,,,
64416003,64416,COURSE,PSYB55H3,,,,,,
64416004,64416,COURSE,PSYB07H3,,,,,,
64416005,64416,COURSE,STAB22H3,,,,,,
64416006,64416,COURSE,PSYB70H3,,,,,,
64416007,64416,COURSE,BIOC13H3,,,,,,
4597000,4597,COURSE,BIOB10H3,,,,,,
4597001,4597,COURSE,NROB60H3,,,,,,
4597002,4597,COURSE,NROB61H3,,,,,,
4597003,4597,COURSE,PSYB55H3,,,,,,
4597004,4597,COURSE,PSYB07H3,,,,,,
4597005,4597,COURSE,STAB22H3,,,,,,
4597006,4597,COURSE,PSYB70H3,,,,,,
97326000,97326,COURSE,NROC69H3,,,,,,
97326001,97326,COURSE,PSYC08H3,,,,,,
85589000,85589,COURSE,BIOB10H3,,,,,,
85589001,85589,COURSE,NROB60H3,,,,,,
85589002,85589,COURSE,NROB61H3,,,,,,
85589003,85589,COURSE,PSYB55H3,,,,,,
85589004,85589,COURSE,PSYB07H3,,,,,,
85589005,85589,COURSE,STAB22H3,,,,,,
85589006,85589,COURSE,PSYB70H3,,,,,,
97162000,97162,COURSE,BIOB10H3,,,,,,
97162001,97162,COURSE,NROB60H3,,,,,,
97162002,97162,COURSE,NROB61H3,,,,,,
97162003,97162,COURSE,PSYB55H3,,,,,,
97162004,97162,COURSE,PSYB07H3,,,,,,
97162005,97162,COURSE,STAB22H3,,,,,,
97162006,97162,COURSE,PSYB70H3,,,,,,
29916000,29916,COURSE,NROC61H3,,,,,,
29916001,29916,COURSE,PSYC08H3,,,,,,
27330000,27330,COURSE,BIOB10H3,,,,,,
27330001,27330,COURSE,NROB60H3,,,,,,
27330002,27330,COURSE,NROB61H3,,,,,,
27330003,27330,COURSE,PSYB55H3,,,,,,
27330004,27330,COURSE,PSYB07H3,,,,,,
27330005,27330,COURSE,STAB22H3,,,,,,
27330006,27330,COURSE,PSYB70H3,,,,,,
82479000,82479,COURSE,BIOB10H3,,,,,,
82479001,82479,COURSE,NROB60H3,,,,,,
82479002,82479,COURSE,NROB61H3,,,,,,
82479003,82479,COURSE,PSYB55H3,,,,,,
82479004,82479,COURSE,PSYB07H3,,,,,,
82479005,82479,COURSE,STAB22H3,,,,,,
82479006,82479,COURSE,PSYB70H3,,,,,,
87753000,87753,COURSE,BIOB10H3,,,,,,
87753001,87753,COURSE,NROB60H3,,,,,,
87753002,87753,COURSE,NROB61H3,,,,,,
87753003,87753,COURSE,PSYB01H3,,,,,,
87753004,87753,COURSE,PSYB04H3,,,,,,
87753005,87753,COURSE,PSYB70H3,,,,,,
87753006,87753,COURSE,PSYB07H3,,,,,,
87753007,87753,COURSE,STAB22H3,,,,,,
87753008,87753,COURSE,PSYB55H3,,,,,,
87753009,87753,COURSE,PSYB65H3,,,,,,
87753010,87753,PERMISSION,,,,,,,Instructor or program permission required
52031000,52031,COURSE,BIOB10H3,,,,,,
52031001,52031,COURSE,NROB60H3,,,,,,
52031002,52031,COURSE,NROB61H3,,,,,,
52031003,52031,COURSE,PSYB01H3,,,,,,
52031004,52031,COURSE,PSYB04H3,,,,,,
52031005,52031,COURSE,PSYB70H3,,,,,,
52031006,52031,COURSE,PSYB07H3,,,,,,
52031007,52031,COURSE,STAB22H3,,,,,,
52031008,52031,COURSE,PSYB55H3,,,,,,
52031009,52031,COURSE,PSYB65H3,,,,,,
52031010,52031,PERMISSION,,,,,,,Instructor or program permission required
72627000,72627,COURSE,BIOC44H3,,,,,,
72627001,72627,COURSE,NROC34H3,,,,,,
72627002,72627,COURSE,NROC36H3,,,,,,
72627003,72627,COURSE,NROC61H3,,,,,,
72627004,72627,COURSE,NROC64H3,,,,,,
72627005,72627,COURSE,NROC69H3,,,,,,
72627006,72627,MIN_CREDITS_TOTAL,,0.5,,,,,
79994000,79994,COURSE,BIOC44H3,,,,,,
79994001,79994,COURSE,NROC34H3,,,,,,
79994002,79994,COURSE,NROC36H3,,,,,,
79994003,79994,COURSE,NROC61H3,,,,,,
79994004,79994,COURSE,NROC64H3,,,,,,
79994005,79994,COURSE,NROC69H3,,,,,,
79994006,79994,MIN_CREDITS_TOTAL,,0.5,,,,,
38755000,38755,COURSE,NROC61H3,,,,,,
38755001,38755,COURSE,NROC64H3,,,,,,
38755002,38755,COURSE,NROC69H3,,,,,,
76590000,76590,COURSE,NROC61H3,,,,,,
76590001,76590,COURSE,NROC64H3,,,,,,
76590002,76590,COURSE,PSYC62H3,,,,,,
76590003,76590,COURSE,PSYC08H3,,,,,,
88914000,88914,COURSE,NROC61H3,,,,,,
88914001,88914,COURSE,NROC64H3,,,,,,
24442000,24442,COURSE,BIOB10H3,,,,,,
24442001,24442,COURSE,NROB60H3,,,,,,
24442002,24442,COURSE,NROB61H3,,,,,,
24442003,24442,COURSE,PSYB07H3,,,,,,
24442004,24442,COURSE,STAB22H3,,,,,,
24442005,24442,COURSE,PSYB55H3,,,,,,
24442006,24442,COURSE,PSYB70H3,,,,,,
24442007,24442,COURSE,BIOC44H3,,,,,,
24442008,24442,PERMISSION,,,,,,,Instructor or program permission required
24442009,24442,MIN_CREDITS_TOTAL,,0.5,,,,,
24442010,24442,MIN_CREDITS_TOTAL,,5.0,,,,,
74007000,74007,COURSE,PSYC08H3,,,,,,
74007001,74007,COURSE,PSYC09H3,,,,,,
89033000,89033,COURSE,PHLB50H3,,,,,,
89033001,89033,COURSE,PHLB55H3,,,,,,
89033002,89033,MIN_CREDITS_TOTAL,,0.5,,,,,
40103000,40103,COURSE,PHLB03H3,,,,,,
40103001,40103,MIN_CREDITS_TOTAL,,4.5,,,,,
40103002,40103,MIN_CREDITS_TOTAL,,1.0,,,,,
97773000,97773,MIN_CREDITS_TOTAL,,4.5,,,,,
97773001,97773,MIN_CREDITS_TOTAL,,1.5,,,,,
97773002,97773,MIN_CREDITS_TOTAL,,0.5,,,,,
39108000,39108,MIN_CREDITS_TOTAL,,4.5,,,,,
39108001,39108,MIN_CREDITS_TOTAL,,1.5,,,,,
39108002,39108,MIN_CREDITS_TOTAL,,0.5,,,,,
25011000,25011,MIN_CREDITS_TOTAL,,4.5,,,,,
25011001,25011,MIN_CREDITS_TOTAL,,1.5,,,,,
25011002,25011,MIN_CREDITS_TOTAL,,0.5,,,,,
33492000,33492,MIN_CREDITS_TOTAL,,4.5,,,,,
33492001,33492,MIN_CREDITS_TOTAL,,1.5,,,,,
33492002,33492,MIN_CREDITS_TOTAL,,0.5,,,,,
79469000,79469,MIN_CREDITS_TOTAL,,4.5,,,,,
79469001,79469,MIN_CREDITS_TOTAL,,1.5,,,,,
57341000,57341,COURSE,PHLB09H3,,,,,,
57341001,57341,MIN_CREDITS_TOTAL,,4.5,,,,,
57341002,57341,MIN_CREDITS_TOTAL,,1.5,,,,,
57341003,57341,MIN_CREDITS_TOTAL,,0.5,,,,,
47510000,47510,MIN_CREDITS_TOTAL,,4.5,,,,,
47510001,47510,MIN_CREDITS_TOTAL,,1.5,,,,,
47510002,47510,MIN_CREDITS_TOTAL,,0.5,,,,,
61421000,61421,COURSE,PHLB99H3,,,,,,
61421001,61421,MIN_CREDITS_TOTAL,,4.5,,,,,
61421002,61421,MIN_CREDITS_TOTAL,,1.5,,,,,
83357000,83357,MIN_CREDITS_TOTAL,,4.5,,,,,
83357001,83357,MIN_CREDITS_TOTAL,,1.5,,,,,
83357002,83357,MIN_CREDITS_TOTAL,,0.5,,,,,
10020000,10020,MIN_CREDITS_TOTAL,,4.5,,,,,
10020001,10020,MIN_CREDITS_TOTAL,,1.5,,,,,
10020002,10020,MIN_CREDITS_TOTAL,,0.5,,,,,
80955000,80955,MIN_CREDITS_TOTAL,,4.5,,,,,
80955001,80955,MIN_CREDITS_TOTAL,,1.5,,,,,
80955002,80955,MIN_CREDITS_TOTAL,,0.5,,,,,
16420000,16420,MIN_CREDITS_TOTAL,,4.5,,,,,
16420001,16420,MIN_CREDITS_TOTAL,,1.5,,,,,
16420002,16420,MIN_CREDITS_TOTAL,,0.5,,,,,
555000,555,MIN_CREDITS_TOTAL,,4.5,,,,,
555001,555,MIN_CREDITS_TOTAL,,1.5,,,,,
555002,555,MIN_CREDITS_TOTAL,,0.5,,,,,
34888000,34888,MIN_CREDITS_TOTAL,,4.5,,,,,
34888001,34888,MIN_CREDITS_TOTAL,,1.5,,,,,
34888002,34888,MIN_CREDITS_TOTAL,,0.5,,,,,
65899000,65899,COURSE,PHLB33H3,,,,,,
65899001,65899,COURSE,PHLB35H3,,,,,,
65899002,65899,MIN_CREDITS_TOTAL,,4.5,,,,,
65899003,65899,MIN_CREDITS_TOTAL,,1.0,,,,,
70389000,70389,COURSE,PHLB50H3,,,,,,
70389001,70389,MIN_CREDITS_TOTAL,,4.5,,,,,
70389002,70389,MIN_CREDITS_TOTAL,,1.5,,,,,
70389003,70389,MIN_CREDITS_TOTAL,,0.5,,,,,
48177000,48177,MIN_CREDITS_TOTAL,,4.5,,,,,
48177001,48177,MIN_CREDITS_TOTAL,,1.0,,,,,
46729000,46729,COURSE,PHLB50H3,,,,,,
46729001,46729,COURSE,CSCB36H3,,,,,,
46729002,46729,COURSE,MATB24H3,,,,,,
46729003,46729,COURSE,MATB43H3,,,,,,
50005000,50005,MIN_CREDITS_TOTAL,,4.5,,,,,
50005001,50005,MIN_CREDITS_TOTAL,,1.5,,,,,
50005002,50005,MIN_CREDITS_TOTAL,,0.5,,,,,
18408000,18408,MIN_CREDITS_TOTAL,,4.5,,,,,
18408001,18408,MIN_CREDITS_TOTAL,,1.5,,,,,
18408002,18408,MIN_CREDITS_TOTAL,,0.5,,,,,
76897000,76897,MIN_CREDITS_TOTAL,,4.5,,,,,
76897001,76897,MIN_CREDITS_TOTAL,,1.5,,,,,
76897002,76897,MIN_CREDITS_TOTAL,,0.5,,,,,
85942000,85942,MIN_CREDITS_TOTAL,,4.5,,,,,
85942001,85942,MIN_CREDITS_TOTAL,,1.5,,,,,
85942002,85942,MIN_CREDITS_TOTAL,,0.5,,,,,
25479000,25479,MIN_CREDITS_TOTAL,,4.5,,,,,
25479001,25479,MIN_CREDITS_TOTAL,,1.5,,,,,
25479002,25479,MIN_CREDITS_TOTAL,,0.5,,,,,
69932000,69932,MIN_CREDITS_TOTAL,,4.5,,,,,
69932001,69932,MIN_CREDITS_TOTAL,,1.5,,,,,
69932002,69932,MIN_CREDITS_TOTAL,,0.5,,,,,
19318000,19318,MIN_CREDITS_TOTAL,,4.5,,,,,
19318001,19318,MIN_CREDITS_TOTAL,,1.5,,,,,
19318002,19318,MIN_CREDITS_TOTAL,,0.5,,,,,
99954000,99954,MIN_CREDITS_TOTAL,,4.5,,,,,
99954001,99954,MIN_CREDITS_TOTAL,,1.5,,,,,
99954002,99954,MIN_CREDITS_TOTAL,,0.5,,,,,
93730000,93730,MIN_CREDITS_TOTAL,,4.5,,,,,
93730001,93730,MIN_CREDITS_TOTAL,,1.5,,,,,
99140000,99140,COURSE,PHLC05H3,,,,,,
99140001,99140,COURSE,PHLC06H3,,,,,,
99140002,99140,MIN_CREDITS_TOTAL,,3.5,,,,,
99140003,99140,MIN_CREDITS_TOTAL,,0.5,,,,,
43043000,43043,COURSE,PHLC10H3,,,,,,
43043001,43043,MIN_CREDITS_TOTAL,,3.5,,,,,
43043002,43043,MIN_CREDITS_TOTAL,,0.5,,,,,
78929000,78929,COURSE,PHLC20H3,,,,,,
78929001,78929,COURSE,PHLC22H3,,,,,,
78929002,78929,MIN_CREDITS_TOTAL,,3.5,,,,,
78929003,78929,MIN_CREDITS_TOTAL,,0.5,,,,,
36655000,36655,COURSE,PHLC31H3,,,,,,
